ensg gene_name
ENSG00000121957 GPSM2
ENSG00000121964 GTDC1
ENSG00000121966 CXCR4
ENSG00000121988 ZRANB3
ENSG00000122008 POLK
ENSG00000122012 SV2C
ENSG00000122025 FLT3
ENSG00000122026 RPL21
ENSG00000122033 MTIF3
ENSG00000122034 GTF3A
ENSG00000122035 RASL11A
ENSG00000122042 UBL3
ENSG00000122043 LINC00544
ENSG00000122085 MTERF4
ENSG00000122121 XPNPEP2
ENSG00000122122 SASH3
ENSG00000122126 OCRL
ENSG00000122133 PAEP
ENSG00000122136 OBP2A
ENSG00000122140 MRPS2
ENSG00000122145 TBX22
ENSG00000122176 FMOD
ENSG00000122180 MYOG
ENSG00000122188 LAX1
ENSG00000122194 PLG
ENSG00000122203 KIAA1191
ENSG00000122223 CD244
ENSG00000122224 LY9
ENSG00000122254 HS3ST2
ENSG00000122257 RBBP6
ENSG00000122299 ZC3H7A
ENSG00000122304 PRM2
ENSG00000122335 SERAC1
ENSG00000122359 ANXA11
ENSG00000122367 LDB3
ENSG00000122375 OPN4
ENSG00000122376 SHLD2
ENSG00000122386 ZNF205
ENSG00000122390 NAA60
ENSG00000122406 RPL5
ENSG00000122417 ODF2L
ENSG00000122420 PTGFR
ENSG00000122432 SPATA1
ENSG00000122435 TRMT13
ENSG00000122477 LRRC39
ENSG00000122481 RWDD3
ENSG00000122482 ZNF644
ENSG00000122483 CCDC18
ENSG00000122484 RPAP2
ENSG00000122490 PQLC1
ENSG00000122507 BBS9
ENSG00000122512 PMS2
ENSG00000122515 ZMIZ2
ENSG00000122543 OCM
ENSG00000122545 SEPT7
ENSG00000122547 EEPD1
ENSG00000122548 KIAA0087
ENSG00000122550 KLHL7
ENSG00000122557 HERPUD2
ENSG00000122565 CBX3
ENSG00000122565 CBX3
ENSG00000122565 CBX3
ENSG00000122565 CBX3
ENSG00000122565 CBX3
ENSG00000122565 CBX3
ENSG00000122565 CBX3
ENSG00000122566 HNRNPA2B1
ENSG00000122566 HNRNPA2B1
ENSG00000122566 HNRNPA2B1
ENSG00000122566 HNRNPA2B1
ENSG00000122566 HNRNPA2B1
ENSG00000122566 HNRNPA2B1
ENSG00000122566 HNRNPA2B1
ENSG00000122566 HNRNPA2B1
ENSG00000122574 WIPF3
ENSG00000122584 NXPH1
ENSG00000122585 NPY
ENSG00000122591 FAM126A
ENSG00000122592 HOXA7
ENSG00000122641 INHBA
ENSG00000122642 FKBP9
ENSG00000122642 FKBP9
ENSG00000122643 NT5C3A
ENSG00000122644 ARL4A
ENSG00000122674 CCZ1
ENSG00000122678 POLM
ENSG00000122679 RAMP3
ENSG00000122687 MRM2
ENSG00000122691 TWIST1
ENSG00000122692 SMU1
ENSG00000122694 GLIPR2
ENSG00000122705 CLTA
ENSG00000122707 RECK
ENSG00000122711 SPINK4
ENSG00000122728 TAF1L
ENSG00000122729 ACO1
ENSG00000122733 PHF24
ENSG00000122735 DNAI1
ENSG00000122741 DCAF10
ENSG00000122756 CNTFR
ENSG00000122778 KIAA1549
ENSG00000122783 CYREN
ENSG00000122786 CALD1
ENSG00000122824 NUDT10
ENSG00000122852 SFTPA1
ENSG00000122859 NEUROG3
ENSG00000122861 PLAU
ENSG00000122862 SRGN
ENSG00000122863 CHST3
ENSG00000122870 BICC1
ENSG00000122873 CISD1
ENSG00000122873 CISD1
ENSG00000122877 EGR2
ENSG00000122882 ECD
ENSG00000122952 ZWINT
ENSG00000122958 VPS26A
ENSG00000122965 RBM19
ENSG00000122966 CIT
ENSG00000122970 IFT81
ENSG00000122971 ACADS
ENSG00000122986 HVCN1
ENSG00000123064 DDX54
ENSG00000123066 MED13L
ENSG00000123080 CDKN2C
ENSG00000123091 RNF11
ENSG00000123094 RASSF8
ENSG00000123095 BHLHE41
ENSG00000123096 SSPN
ENSG00000123104 ITPR2
ENSG00000123106 CCDC91
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123119 NECAB1
ENSG00000123124 WWP1
ENSG00000123131 PRDX4
ENSG00000123136 DDX39A
ENSG00000123143 PKN1
ENSG00000123144 TRIR
ENSG00000123146 ADGRE5
ENSG00000123154 WDR83
ENSG00000123159 GIPC1
ENSG00000123165 ACTRT1
ENSG00000123171 CCDC70
ENSG00000123178 SPRYD7
ENSG00000123179 EBPL
ENSG00000123191 ATP7B
ENSG00000123200 ZC3H13
ENSG00000123213 NLN
ENSG00000123219 CENPK
ENSG00000123240 OPTN
ENSG00000123243 ITIH5
ENSG00000123268 ATF1
ENSG00000123297 TSFM
ENSG00000123307 NEUROD4
ENSG00000123329 ARHGAP9
ENSG00000123338 NCKAP1L
ENSG00000123349 PFDN5
ENSG00000123352 SPATS2
ENSG00000123353 ORMDL2
ENSG00000123358 NR4A1
ENSG00000123360 PDE1B
ENSG00000123364 HOXC13
ENSG00000123374 CDK2
ENSG00000123384 LRP1
ENSG00000123388 HOXC11
ENSG00000123395 ATG101
ENSG00000123405 NFE2
ENSG00000123407 HOXC12
ENSG00000123411 IKZF4
ENSG00000123415 SMUG1
ENSG00000123416 TUBA1B
ENSG00000123427 EEF1AKMT3
ENSG00000123444 KBTBD4
ENSG00000123453 SARDH
ENSG00000123454 DBH
ENSG00000123472 ATPAF1
ENSG00000123473 STIL
ENSG00000123485 HJURP
ENSG00000123496 IL13RA2
ENSG00000123500 COL10A1
ENSG00000123505 AMD1
ENSG00000123545 NDUFAF4
ENSG00000123552 USP45
ENSG00000123560 PLP1
ENSG00000123561 SERPINA7
ENSG00000123562 MORF4L2
ENSG00000123569 H2BFWT
ENSG00000123570 RAB9B
ENSG00000123572 NRK
ENSG00000123575 FAM199X
ENSG00000123576 ESX1
ENSG00000123584 MAGEA9
ENSG00000123594 ATXN3L
ENSG00000123595 RAB9A
ENSG00000123600 METTL8
ENSG00000123607 TTC21B
ENSG00000123609 NMI
ENSG00000123610 TNFAIP6
ENSG00000123612 ACVR1C
ENSG00000123636 BAZ2B
ENSG00000123643 SLC36A1
ENSG00000123684 LPGAT1
ENSG00000123685 BATF3
ENSG00000123689 G0S2
ENSG00000123700 KCNJ2
ENSG00000123728 RAP2C
ENSG00000123737 EXOSC9
ENSG00000123739 PLA2G12A
ENSG00000123810 B9D2
ENSG00000123815 COQ8B
ENSG00000123836 PFKFB2
ENSG00000123838 C4BPA
ENSG00000123843 C4BPB
ENSG00000123892 RAB38
ENSG00000123901 GPR83
ENSG00000123908 AGO2
ENSG00000123933 MXD4
ENSG00000123975 CKS2
ENSG00000123977 DAW1
ENSG00000123983 ACSL3
ENSG00000123989 CHPF
ENSG00000123992 DNPEP
ENSG00000123999 INHA
ENSG00000124003 MOGAT1
ENSG00000124006 OBSL1
ENSG00000124019 FAM124B
ENSG00000124067 SLC12A4
ENSG00000124074 ENKD1
ENSG00000124089 MC3R
ENSG00000124091 GCNT7
ENSG00000124102 PI3
ENSG00000124103 FAM209A
ENSG00000124104 SNX21
ENSG00000124107 SLPI
ENSG00000124116 WFDC3
ENSG00000124120 TTPAL
ENSG00000124126 PREX1
ENSG00000124134 KCNS1
ENSG00000124140 SLC12A5
ENSG00000124143 ARHGAP40
ENSG00000124145 SDC4
ENSG00000124151 NCOA3
ENSG00000124155 PIGT
ENSG00000124157 SEMG2
ENSG00000124159 MATN4
ENSG00000124160 NCOA5
ENSG00000124164 VAPB
ENSG00000124171 PARD6B
ENSG00000124172 ATP5F1E
ENSG00000124177 CHD6
ENSG00000124181 PLCG1
ENSG00000124191 TOX2
ENSG00000124193 SRSF6
ENSG00000124194 GDAP1L1
ENSG00000124196 GTSF1L
ENSG00000124198 ARFGEF2
ENSG00000124201 ZNFX1
ENSG00000124203 ZNF831
ENSG00000124205 EDN3
ENSG00000124207 CSE1L
ENSG00000124208 TMEM189-UBE2V1
ENSG00000124209 RAB22A
ENSG00000124212 PTGIS
ENSG00000124214 STAU1
ENSG00000124215 CDH26
ENSG00000124216 SNAI1
ENSG00000124222 STX16
ENSG00000124225 PMEPA1
ENSG00000124226 RNF114
ENSG00000124228 DDX27
ENSG00000124232 RBPJL
ENSG00000124233 SEMG1
ENSG00000124237 C20orf85
ENSG00000124243 BCAS4
ENSG00000124249 KCNK15
ENSG00000124251 TP53TG5
ENSG00000124253 PCK1
ENSG00000124256 ZBP1
ENSG00000124260 MAGEA10
ENSG00000124275 MTRR
ENSG00000124279 FASTKD3
ENSG00000124299 PEPD
ENSG00000124302 CHST8
ENSG00000124333 VAMP7
ENSG00000124334 IL9R
ENSG00000124343 XG
ENSG00000124356 STAMBP
ENSG00000124357 NAGK
ENSG00000124370 MCEE
ENSG00000124374 PAIP2B
ENSG00000124380 SNRNP27
ENSG00000124383 MPHOSPH10
ENSG00000124391 IL17C
ENSG00000124406 ATP8A1
ENSG00000124422 USP22
ENSG00000124429 POF1B
ENSG00000124440 HIF3A
ENSG00000124444 ZNF576
ENSG00000124449 IRGC
ENSG00000124459 ZNF45
ENSG00000124467 PSG8
ENSG00000124469 CEACAM8
ENSG00000124479 NDP
ENSG00000124486 USP9X
ENSG00000124490 CRISP2
ENSG00000124491 F13A1
ENSG00000124493 GRM4
ENSG00000124496 TRERF1
ENSG00000124507 PACSIN1
ENSG00000124508 BTN2A2
ENSG00000124523 SIRT5
ENSG00000124532 MRS2
ENSG00000124535 WRNIP1
ENSG00000124557 BTN1A1
ENSG00000124562 SNRPC
ENSG00000124564 SLC17A3
ENSG00000124568 SLC17A1
ENSG00000124570 SERPINB6
ENSG00000124571 XPO5
ENSG00000124574 ABCC10
ENSG00000124575 HIST1H1D
ENSG00000124578 NA
ENSG00000124588 NQO2
ENSG00000124593 AL365205.1
ENSG00000124596 OARD1
ENSG00000124596 OARD1
ENSG00000124602 UNC5CL
ENSG00000124608 AARS2
ENSG00000124610 HIST1H1A
ENSG00000124613 ZNF391
ENSG00000124614 RPS10
ENSG00000124615 MOCS1
ENSG00000124635 HIST1H2BJ
ENSG00000124641 MED20
ENSG00000124657 OR2B6
ENSG00000124664 SPDEF
ENSG00000124678 TCP11
ENSG00000124688 MAD2L1BP
ENSG00000124701 APOBEC2
ENSG00000124713 GNMT
ENSG00000124721 DNAH8
ENSG00000124731 TREM1
ENSG00000124733 MEA1
ENSG00000124743 KLHL31
ENSG00000124749 COL21A1
ENSG00000124762 CDKN1A
ENSG00000124766 SOX4
ENSG00000124767 GLO1
ENSG00000124772 CPNE5
ENSG00000124780 KCNK17
ENSG00000124782 RREB1
ENSG00000124783 SSR1
ENSG00000124784 RIOK1
ENSG00000124786 SLC35B3
ENSG00000124787 RPP40
ENSG00000124788 ATXN1
ENSG00000124789 NUP153
ENSG00000124795 DEK
ENSG00000124802 EEF1E1
ENSG00000124812 CRISP1
ENSG00000124813 RUNX2
ENSG00000124818 OPN5
ENSG00000124827 GCM2
ENSG00000124831 LRRFIP1
ENSG00000124835 AC105760.1
ENSG00000124839 RAB17
ENSG00000124882 EREG
ENSG00000124900 TRIM51
ENSG00000124915 DKFZP434K028
ENSG00000124920 MYRF
ENSG00000124935 SCGB1D2
ENSG00000124939 SCGB2A1
ENSG00000124942 AHNAK
ENSG00000125037 EMC3
ENSG00000125046 SSUH2
ENSG00000125084 WNT1
ENSG00000125089 SH3TC1
ENSG00000125107 CNOT1
ENSG00000125122 LRRC29
ENSG00000125124 BBS2
ENSG00000125144 MT1G
ENSG00000125148 MT2A
ENSG00000125149 C16orf70
ENSG00000125166 GOT2
ENSG00000125170 DOK4
ENSG00000125207 PIWIL1
ENSG00000125245 GPR18
ENSG00000125246 CLYBL
ENSG00000125247 TMTC4
ENSG00000125249 RAP2A
ENSG00000125255 SLC10A2
ENSG00000125257 ABCC4
ENSG00000125266 EFNB2
ENSG00000125304 TM9SF2
ENSG00000125319 C17orf53
ENSG00000125337 KIF25
ENSG00000125347 IRF1
ENSG00000125351 UPF3B
ENSG00000125352 RNF113A
ENSG00000125354 SEPT6
ENSG00000125355 TMEM255A
ENSG00000125356 NDUFA1
ENSG00000125363 AMELX
ENSG00000125375 ATP5S
ENSG00000125378 BMP4
ENSG00000125384 PTGER2
ENSG00000125386 FAM193A
ENSG00000125388 GRK4
ENSG00000125398 SOX9
ENSG00000125409 TEKT3
ENSG00000125414 MYH2
ENSG00000125430 HS3ST3B1
ENSG00000125434 SLC25A35
ENSG00000125445 MRPS7
ENSG00000125447 GGA3
ENSG00000125449 ARMC7
ENSG00000125450 NUP85
ENSG00000125454 SLC25A19
ENSG00000125457 MIF4GD
ENSG00000125458 NT5C
ENSG00000125459 MSTO1
ENSG00000125482 TTF1
ENSG00000125484 GTF3C4
ENSG00000125485 DDX31
ENSG00000125492 BARHL1
ENSG00000125498 KIR2DL1
ENSG00000125503 PPP1R12C
ENSG00000125505 MBOAT7
ENSG00000125508 SRMS
ENSG00000125510 OPRL1
ENSG00000125520 SLC2A4RG
ENSG00000125522 NPBWR2
ENSG00000125531 FNDC11
ENSG00000125533 BHLHE23
ENSG00000125534 PPDPF
ENSG00000125538 IL1B
ENSG00000125551 PLGLB2
ENSG00000125571 IL37
ENSG00000125611 CHCHD5
ENSG00000125618 PAX8
ENSG00000125618 PAX8
ENSG00000125629 INSIG2
ENSG00000125630 POLR1B
ENSG00000125633 CCDC93
ENSG00000125637 PSD4
ENSG00000125648 SLC25A23
ENSG00000125650 PSPN
ENSG00000125651 GTF2F1
ENSG00000125652 ALKBH7
ENSG00000125656 CLPP
ENSG00000125657 TNFSF9
ENSG00000125675 GRIA3
ENSG00000125676 THOC2
ENSG00000125686 MED1
ENSG00000125691 RPL23
ENSG00000125695 AC046185.1
ENSG00000125726 CD70
ENSG00000125730 C3
ENSG00000125731 SH2D3A
ENSG00000125733 TRIP10
ENSG00000125735 TNFSF14
ENSG00000125740 FOSB
ENSG00000125741 OPA3
ENSG00000125743 SNRPD2
ENSG00000125746 EML2
ENSG00000125753 VASP
ENSG00000125755 SYMPK
ENSG00000125772 GPCPD1
ENSG00000125775 SDCBP2
ENSG00000125779 PANK2
ENSG00000125780 TGM3
ENSG00000125787 GNRH2
ENSG00000125788 DEFB126
ENSG00000125798 FOXA2
ENSG00000125804 FAM182A
ENSG00000125810 CD93
ENSG00000125812 GZF1
ENSG00000125813 PAX1
ENSG00000125814 NAPB
ENSG00000125815 CST8
ENSG00000125816 NKX2-4
ENSG00000125818 PSMF1
ENSG00000125820 NKX2-2
ENSG00000125821 DTD1
ENSG00000125823 CSTL1
ENSG00000125826 RBCK1
ENSG00000125827 TMX4
ENSG00000125831 CST11
ENSG00000125834 STK35
ENSG00000125835 SNRPB
ENSG00000125841 NRSN2
ENSG00000125843 AP5S1
ENSG00000125844 RRBP1
ENSG00000125844 RRBP1
ENSG00000125844 RRBP1
ENSG00000125844 RRBP1
ENSG00000125844 RRBP1
ENSG00000125844 RRBP1
ENSG00000125844 RRBP1
ENSG00000125845 BMP2
ENSG00000125846 ZNF133
ENSG00000125848 FLRT3
ENSG00000125850 OVOL2
ENSG00000125851 PCSK2
ENSG00000125861 GFRA4
ENSG00000125863 MKKS
ENSG00000125864 BFSP1
ENSG00000125868 DSTN
ENSG00000125869 LAMP5
ENSG00000125870 SNRPB2
ENSG00000125871 MGME1
ENSG00000125872 LRRN4
ENSG00000125877 ITPA
ENSG00000125878 TCF15
ENSG00000125879 OTOR
ENSG00000125885 MCM8
ENSG00000125888 BANF2
ENSG00000125895 TMEM74B
ENSG00000125898 FAM110A
ENSG00000125900 SIRPD
ENSG00000125901 MRPS26
ENSG00000125903 DEFB129
ENSG00000125910 S1PR4
ENSG00000125912 NCLN
ENSG00000125931 CITED1
ENSG00000125944 HNRNPR
ENSG00000125945 ZNF436
ENSG00000125952 MAX
ENSG00000125954 CHURC1-FNTB
ENSG00000125962 ARMCX5
ENSG00000125965 GDF5
ENSG00000125966 MMP24
ENSG00000125967 NECAB3
ENSG00000125968 ID1
ENSG00000125970 RALY
ENSG00000125971 DYNLRB1
ENSG00000125975 C20orf173
ENSG00000125977 EIF2S2
ENSG00000125991 ERGIC3
ENSG00000125998 FAM83C
ENSG00000126001 CEP250
ENSG00000126003 PLAGL2
ENSG00000126005 MMP24OS
ENSG00000126010 GRPR
ENSG00000126016 AMOT
ENSG00000126062 TMEM115
ENSG00000126067 PSMB2
ENSG00000126070 AGO3
ENSG00000126088 UROD
ENSG00000126091 ST3GAL3
ENSG00000126106 TMEM53
ENSG00000126107 HECTD3
ENSG00000126214 KLC1
ENSG00000126215 XRCC3
ENSG00000126216 TUBGCP3
ENSG00000126217 MCF2L
ENSG00000126217 MCF2L
ENSG00000126217 MCF2L
ENSG00000126217 MCF2L
ENSG00000126218 F10
ENSG00000126226 PCID2
ENSG00000126231 PROZ
ENSG00000126233 SLURP1
ENSG00000126246 IGFLR1
ENSG00000126247 CAPNS1
ENSG00000126249 PDCD2L
ENSG00000126251 GPR42
ENSG00000126254 RBM42
ENSG00000126259 KIRREL2
ENSG00000126261 UBA2
ENSG00000126262 FFAR2
ENSG00000126264 HCST
ENSG00000126266 FFAR1
ENSG00000126267 COX6B1
ENSG00000126337 KRT36
ENSG00000126351 THRA
ENSG00000126351 THRA
ENSG00000126351 THRA
ENSG00000126353 CCR7
ENSG00000126368 NR1D1
ENSG00000126391 FRMD8
ENSG00000126432 PRDX5
ENSG00000126453 BCL2L12
ENSG00000126456 IRF3
ENSG00000126457 PRMT1
ENSG00000126458 RRAS
ENSG00000126460 PRRG2
ENSG00000126461 SCAF1
ENSG00000126464 PRR12
ENSG00000126467 TSKS
ENSG00000126500 FLRT1
ENSG00000126522 ASL
ENSG00000126524 SBDS
ENSG00000126545 CSN1S1
ENSG00000126549 STATH
ENSG00000126550 HTN1
ENSG00000126561 STAT5A
ENSG00000126562 WNK4
ENSG00000126581 BECN1
ENSG00000126583 PRKCG
ENSG00000126602 TRAP1
ENSG00000126603 GLIS2
ENSG00000126705 AHDC1
ENSG00000126733 DACH2
ENSG00000126749 EMG1
ENSG00000126752 SSX1
ENSG00000126756 UXT
ENSG00000126759 CFP
ENSG00000126767 ELK1
ENSG00000126768 TIMM17B
ENSG00000126773 PCNX4
ENSG00000126775 ATG14
ENSG00000126777 KTN1
ENSG00000126778 SIX1
ENSG00000126785 RHOJ
ENSG00000126787 DLGAP5
ENSG00000126803 HSPA2
ENSG00000126804 ZBTB1
ENSG00000126814 TRMT5
ENSG00000126821 SGPP1
ENSG00000126822 PLEKHG3
ENSG00000126838 PZP
ENSG00000126856 PRDM7
ENSG00000126858 RHOT1
ENSG00000126860 EVI2A
ENSG00000126870 WDR60
ENSG00000126878 AIF1L
ENSG00000126882 FAM78A
ENSG00000126883 NUP214
ENSG00000126890 CTAG2
ENSG00000126903 SLC10A3
ENSG00000126934 MAP2K2
ENSG00000126945 HNRNPH2
ENSG00000126947 ARMCX1
ENSG00000126950 TMEM35A
ENSG00000126952 NXF5
ENSG00000126953 TIMM8A
ENSG00000126970 ZC4H2
ENSG00000127022 CANX
ENSG00000127022 CANX
ENSG00000127022 CANX
ENSG00000127022 CANX
ENSG00000127054 INTS11
ENSG00000127074 RGS13
ENSG00000127081 ZNF484
ENSG00000127083 OMD
ENSG00000127084 FGD3
ENSG00000127124 HIVEP3
ENSG00000127125 PPCS
ENSG00000127129 EDN2
ENSG00000127152 BCL11B
ENSG00000127184 COX7C
ENSG00000127191 TRAF2
ENSG00000127220 ABHD8
ENSG00000127241 MASP1
ENSG00000127249 ATP13A4
ENSG00000127311 HELB
ENSG00000127314 RAP1B
ENSG00000127318 IL22
ENSG00000127324 TSPAN8
ENSG00000127325 BEST3
ENSG00000127328 RAB3IP
ENSG00000127329 PTPRB
ENSG00000127334 DYRK2
ENSG00000127337 YEATS4
ENSG00000127362 TAS2R3
ENSG00000127364 TAS2R4
ENSG00000127366 TAS2R5
ENSG00000127377 CRYGN
ENSG00000127399 LRRC61
ENSG00000127412 TRPV5
ENSG00000127415 IDUA
ENSG00000127418 FGFRL1
ENSG00000127423 AUNIP
ENSG00000127445 PIN1
ENSG00000127452 FBXL12
ENSG00000127463 EMC1
ENSG00000127472 PLA2G5
ENSG00000127481 UBR4
ENSG00000127483 HP1BP3
ENSG00000127507 ADGRE2
ENSG00000127511 SIN3B
ENSG00000127515 OR7A10
ENSG00000127526 SLC35E1
ENSG00000127527 EPS15L1
ENSG00000127528 KLF2
ENSG00000127529 OR7C2
ENSG00000127530 OR7C1
ENSG00000127533 F2RL3
ENSG00000127540 UQCR11
ENSG00000127554 GFER
ENSG00000127561 SYNGR3
ENSG00000127564 PKMYT1
ENSG00000127578 WFIKKN1
ENSG00000127580 WDR24
ENSG00000127585 FBXL16
ENSG00000127586 CHTF18
ENSG00000127588 GNG13
ENSG00000127603 MACF1
ENSG00000127616 SMARCA4
ENSG00000127663 KDM4B
ENSG00000127666 TICAM1
ENSG00000127720 METTL25
ENSG00000127743 IL17B
ENSG00000127774 EMC6
ENSG00000127780 OR1E2
ENSG00000127804 METTL16
ENSG00000127824 TUBA4A
ENSG00000127831 VIL1
ENSG00000127837 AAMP
ENSG00000127838 PNKD
ENSG00000127863 TNFRSF19
ENSG00000127870 RNF6
ENSG00000127884 ECHS1
ENSG00000127903 ZNF835
ENSG00000127914 AKAP9
ENSG00000127920 GNG11
ENSG00000127922 SEM1
ENSG00000127928 GNGT1
ENSG00000127946 HIP1
ENSG00000127946 HIP1
ENSG00000127946 HIP1
ENSG00000127947 PTPN12
ENSG00000127948 POR
ENSG00000127951 FGL2
ENSG00000127952 STYXL1
ENSG00000127954 STEAP4
ENSG00000127955 GNAI1
ENSG00000127989 MTERF1
ENSG00000127993 RBM48
ENSG00000127995 CASD1
ENSG00000128011 LRFN1
ENSG00000128016 ZFP36
ENSG00000128039 SRD5A3
ENSG00000128040 SPINK2
ENSG00000128045 RASL11B
ENSG00000128050 PAICS
ENSG00000128052 KDR
ENSG00000128059 PPAT
ENSG00000128165 ADM2
ENSG00000128185 DGCR6L
ENSG00000128191 DGCR8
ENSG00000128203 ASPHD2
ENSG00000128218 VPREB3
ENSG00000128228 SDF2L1
ENSG00000128245 YWHAH
ENSG00000128250 RFPL1
ENSG00000128253 RFPL2
ENSG00000128254 C22orf24
ENSG00000128266 GNAZ
ENSG00000128268 MGAT3
ENSG00000128271 ADORA2A
ENSG00000128272 ATF4
ENSG00000128274 A4GALT
ENSG00000128276 RFPL3
ENSG00000128283 CDC42EP1
ENSG00000128284 APOL3
ENSG00000128285 MCHR1
ENSG00000128294 TPST2
ENSG00000128298 BAIAP2L2
ENSG00000128309 MPST
ENSG00000128310 GALR3
ENSG00000128313 APOL5
ENSG00000128322 IGLL1
ENSG00000128335 APOL2
ENSG00000128340 RAC2
ENSG00000128342 LIF
ENSG00000128346 C22orf23
ENSG00000128383 APOBEC3A
ENSG00000128394 APOBEC3F
ENSG00000128408 RIBC2
ENSG00000128422 KRT17
ENSG00000128463 EMC4
ENSG00000128482 RNF112
ENSG00000128510 CPA4
ENSG00000128512 DOCK4
ENSG00000128512 DOCK4
ENSG00000128512 DOCK4
ENSG00000128513 POT1
ENSG00000128519 TAS2R16
ENSG00000128524 ATP6V1F
ENSG00000128534 LSM8
ENSG00000128536 CDHR3
ENSG00000128563 PRKRIP1
ENSG00000128567 PODXL
ENSG00000128573 FOXP2
ENSG00000128578 STRIP2
ENSG00000128581 IFT22
ENSG00000128585 MKLN1
ENSG00000128591 FLNC
ENSG00000128594 LRRC4
ENSG00000128595 CALU
ENSG00000128596 CCDC136
ENSG00000128602 SMO
ENSG00000128604 IRF5
ENSG00000128606 LRRC17
ENSG00000128607 KLHDC10
ENSG00000128609 NDUFA5
ENSG00000128610 FEZF1
ENSG00000128617 OPN1SW
ENSG00000128626 MRPS12
ENSG00000128641 MYO1B
ENSG00000128645 HOXD1
ENSG00000128652 HOXD3
ENSG00000128654 MTX2
ENSG00000128655 PDE11A
ENSG00000128655 PDE11A
ENSG00000128655 PDE11A
ENSG00000128656 CHN1
ENSG00000128683 GAD1
ENSG00000128699 ORMDL1
ENSG00000128708 HAT1
ENSG00000128709 HOXD9
ENSG00000128710 HOXD10
ENSG00000128713 HOXD11
ENSG00000128714 HOXD13
ENSG00000128731 HERC2
ENSG00000128739 SNRPN
ENSG00000128789 PSMG2
ENSG00000128791 TWSG1
ENSG00000128805 ARHGAP22
ENSG00000128815 WDFY4
ENSG00000128829 EIF2AK4
ENSG00000128833 MYO5C
ENSG00000128849 CGNL1
ENSG00000128872 TMOD2
ENSG00000128881 TTBK2
ENSG00000128886 ELL3
ENSG00000128891 CCDC32
ENSG00000128908 INO80
ENSG00000128915 ICE2
ENSG00000128917 DLL4
ENSG00000128918 ALDH1A2
ENSG00000128918 ALDH1A2
ENSG00000128918 ALDH1A2
ENSG00000128918 ALDH1A2
ENSG00000128923 MINDY2
ENSG00000128923 MINDY2
ENSG00000128923 MINDY2
ENSG00000128928 IVD
ENSG00000128944 KNSTRN
ENSG00000128951 DUT
ENSG00000128965 CHAC1
ENSG00000128973 CLN6
ENSG00000128989 ARPP19
ENSG00000129003 VPS13C
ENSG00000129007 CALML4
ENSG00000129009 ISLR
ENSG00000129028 THAP10
ENSG00000129038 LOXL1
ENSG00000129048 ACKR4
ENSG00000129055 ANAPC13
ENSG00000129071 MBD4
ENSG00000129083 COPB1
ENSG00000129084 PSMA1
ENSG00000129116 PALLD
ENSG00000129151 BBOX1
ENSG00000129152 MYOD1
ENSG00000129158 SERGEF
ENSG00000129159 KCNC1
ENSG00000129167 TPH1
ENSG00000129170 CSRP3
ENSG00000129173 E2F8
ENSG00000129187 DCTD
ENSG00000129194 SOX15
ENSG00000129195 PIMREG
ENSG00000129197 RPAIN
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129204 USP6
ENSG00000129214 SHBG
ENSG00000129219 PLD2
ENSG00000129221 AIPL1
ENSG00000129226 CD68
ENSG00000129235 TXNDC17
ENSG00000129244 ATP1B2
ENSG00000129245 FXR2
ENSG00000129250 KIF1C
ENSG00000129255 MPDU1
ENSG00000129277 NA
ENSG00000129292 PHF20L1
ENSG00000129295 LRRC6
ENSG00000129315 CCNT1
ENSG00000129315 CCNT1
ENSG00000129315 CCNT1
ENSG00000129315 CCNT1
ENSG00000129315 CCNT1
ENSG00000129315 CCNT1
ENSG00000129317 PUS7L
ENSG00000129351 ILF3
ENSG00000129354 AP1M2
ENSG00000129355 CDKN2D
ENSG00000129422 MTUS1
ENSG00000129437 KLK14
ENSG00000129450 SIGLEC9
ENSG00000129451 KLK10
ENSG00000129455 KLK8
ENSG00000129460 NGDN
ENSG00000129465 RIPK3
ENSG00000129467 ADCY4
ENSG00000129472 RAB2B
ENSG00000129473 BCL2L2
ENSG00000129474 AJUBA
ENSG00000129480 DTD2
ENSG00000129484 PARP2
ENSG00000129493 HEATR5A
ENSG00000129514 FOXA1
ENSG00000129515 SNX6
ENSG00000129518 EAPP
ENSG00000129521 EGLN3
ENSG00000129534 MIS18BP1
ENSG00000129535 NRL
ENSG00000129538 RNASE1
ENSG00000129559 NEDD8
ENSG00000129566 TEP1
ENSG00000129595 EPB41L4A
ENSG00000129596 CDO1
ENSG00000129625 REEP5
ENSG00000129636 ITFG1
ENSG00000129646 QRICH2
ENSG00000129654 FOXJ1
ENSG00000129657 SEC14L1
ENSG00000129667 RHBDF2
ENSG00000129673 AANAT
ENSG00000129675 ARHGEF6
